stat_malicious,stat_harmless,stat_suspicious,stat_undetected,stat_timeout,stat_total,ratio_malicious,ratio_harmless,ratio_suspicious,reputation,votes_malicious,votes_harmless,whois_length,has_whois,n_tags,tag_CDN,tag_proxy,tag_tor,tag_vpn,tag_scanner,asn,last_analysis_date,label,vendor_00,vendor_01,vendor_02,vendor_03,vendor_04,vendor_05,vendor_06,vendor_07,vendor_08,vendor_09,vendor_10,vendor_11,vendor_12,vendor_13,vendor_14,vendor_15,vendor_16,vendor_17,vendor_18,vendor_19,vendor_20,vendor_21,vendor_22,vendor_23,vendor_24,vendor_25,vendor_26,vendor_27,vendor_28,vendor_29,vendor_30,vendor_31,vendor_32,vendor_33,vendor_34,vendor_35,vendor_36,vendor_37,vendor_38,vendor_39,vendor_40,vendor_41,vendor_42,vendor_43,country_US,country_CN,country_RU,country_DE,country_KR,country_IN,country_BR,country_FR,country_NL,country_OTHER,rir_ARIN,rir_RIPE,rir_APNIC,rir_LACNIC,rir_AFRINIC
23,55,5,2,0,80,0.2875,0.6875,0.0625,-14,3,0,719,1,1,0,1,0,0,1,34892,1690204671,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,71,0,7,1,80,0.025,0.8875,0.0,2,0,11,942,1,0,0,0,0,0,0,18251,1695339284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,75,0,5,2,80,0.0,0.9375,0.0,2,0,11,514,1,0,0,0,0,0,0,3064,1693119743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,78,0,2,3,80,0.0,0.975,0.0,4,1,3,583,1,0,0,0,0,0,0,50847,1697303502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,77,0,2,2,80,0.0125,0.9625,0.0,1,0,7,106,1,0,0,0,0,0,0,8557,1691691199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,70,0,9,1,80,0.0125,0.875,0.0,3,0,9,1656,1,0,0,0,0,0,0,25881,1691536089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
17,57,4,6,0,80,0.2125,0.7125,0.05,-30,9,2,335,1,2,0,0,1,0,1,27444,1697954284,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,1,0,2,830,1,0,0,0,0,0,0,48103,1698044621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,76,0,3,1,80,0.0125,0.95,0.0,0,0,13,1269,1,0,0,0,0,0,0,55078,1697669515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,51,2,9,0,80,0.25,0.6375,0.025,-14,12,1,1230,1,2,0,0,1,0,0,3629,1692133174,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,65,1,7,1,80,0.1,0.8125,0.0125,-12,17,1,1824,1,1,0,0,0,1,1,57305,1697044335,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,71,0,8,2,80,0.0125,0.8875,0.0,2,1,3,1071,1,0,0,0,0,0,0,40054,1696735953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,59,4,6,2,80,0.1875,0.7375,0.05,-12,12,2,1769,1,2,0,0,1,1,1,23079,1692576576,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,67,1,6,0,80,0.0875,0.8375,0.0125,-19,16,0,774,1,2,0,0,0,0,1,51344,1696513877,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,70,0,9,3,80,0.0125,0.875,0.0,1,0,2,1332,1,0,0,0,0,0,0,45428,1699151770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8,65,4,7,2,80,0.1,0.8125,0.05,-9,4,1,318,1,2,0,0,0,0,1,41905,1690858439,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,74,0,6,2,80,0.0,0.925,0.0,4,1,3,1097,1,0,0,0,0,0,0,25912,1698753073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9,66,2,5,3,80,0.1125,0.825,0.025,-10,17,0,286,1,1,0,1,0,0,1,29450,1690920004,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9,67,4,4,0,80,0.1125,0.8375,0.05,-7,15,2,1190,1,1,0,1,1,0,1,36096,1693939454,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,74,0,4,0,80,0.025,0.925,0.0,2,0,14,1800,1,0,0,0,0,0,0,57488,1697825536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,74,0,5,2,80,0.0125,0.925,0.0,3,0,4,963,1,0,0,0,0,0,0,56567,1693773670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,76,0,2,2,80,0.025,0.95,0.0,3,1,4,1186,1,0,0,0,0,0,0,54537,1692820523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23,51,0,6,2,80,0.2875,0.6375,0.0,-11,16,1,424,1,2,0,1,1,1,1,10442,1692965525,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14,60,4,6,0,80,0.175,0.75,0.05,-6,10,2,891,1,1,0,1,0,0,0,39761,1692845805,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24,54,2,2,1,80,0.3,0.675,0.025,-25,3,0,1488,1,2,0,0,0,1,0,39353,1691868302,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,72,0,7,2,80,0.0125,0.9,0.0,0,0,2,615,1,0,0,0,0,0,0,32064,1692399538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16,57,1,7,2,80,0.2,0.7125,0.0125,-8,13,2,173,1,2,0,1,0,1,1,43515,1693484814,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,74,0,4,0,80,0.025,0.925,0.0,3,0,2,294,1,0,0,0,0,0,0,48950,1692576706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16,55,0,9,1,80,0.2,0.6875,0.0,-26,17,2,1692,1,1,0,1,1,1,1,17741,1695330066,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,62,3,5,2,80,0.1625,0.775,0.0375,-6,17,1,369,1,1,0,0,0,0,1,32875,1696758670,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,54,4,2,0,80,0.3,0.675,0.05,-8,9,0,1687,1,2,0,0,0,0,1,60369,1695848441,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,67,4,8,3,80,0.0625,0.8375,0.05,-14,11,2,255,1,1,0,1,0,0,0,39106,1693441792,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,74,0,4,2,80,0.025,0.925,0.0,4,0,13,1875,1,0,0,0,0,0,0,15617,1696026950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,74,0,6,3,80,0.0,0.925,0.0,4,1,12,1589,1,0,0,0,0,0,0,23723,1695938421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,70,0,8,2,80,0.025,0.875,0.0,2,1,6,1051,1,0,0,0,0,0,0,43838,1696467797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15,62,3,3,0,80,0.1875,0.775,0.0375,-24,15,0,949,1,2,0,0,0,1,0,4350,1695957137,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24,49,3,7,3,80,0.3,0.6125,0.0375,-30,4,2,1809,1,2,0,1,0,0,1,6545,1699803971,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,73,0,5,0,80,0.025,0.9125,0.0,2,1,3,389,1,0,0,0,0,0,0,41606,1692870329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,75,0,4,1,80,0.0125,0.9375,0.0,3,0,10,563,1,0,0,0,0,0,0,53156,1694207605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,4,1,3,1176,1,0,0,0,0,0,0,2604,1690952106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17,59,1,4,3,80,0.2125,0.7375,0.0125,-13,18,0,614,1,1,0,1,0,0,0,31632,1690262794,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,74,0,5,0,80,0.0125,0.925,0.0,4,0,6,1190,1,0,0,0,0,0,0,19487,1696223073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,75,0,4,0,80,0.0125,0.9375,0.0,1,0,14,816,1,0,0,0,0,0,0,34209,1690135087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,67,1,8,3,80,0.0625,0.8375,0.0125,-18,6,0,1280,1,1,0,1,0,1,0,53366,1690885216,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,73,0,7,1,80,0.0,0.9125,0.0,4,1,13,282,1,0,0,0,0,0,0,63586,1693250718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23,50,4,7,1,80,0.2875,0.625,0.05,-29,16,2,942,1,2,0,0,0,0,1,34412,1698959766,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,73,0,5,1,80,0.025,0.9125,0.0,3,1,7,1648,1,0,0,0,0,0,0,19514,1697969436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,4,0,8,1870,1,0,0,0,0,0,0,53711,1692856054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,74,0,6,3,80,0.0,0.925,0.0,4,1,8,1324,1,0,0,0,0,0,0,65376,1690562626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,73,0,5,3,80,0.025,0.9125,0.0,0,1,10,1023,1,0,0,0,0,0,0,57172,1692673630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,75,0,5,1,80,0.0,0.9375,0.0,0,0,10,1591,1,0,0,0,0,0,0,61822,1696285504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,62,5,4,1,80,0.175,0.775,0.0625,-10,5,1,348,1,1,0,1,0,1,0,61836,1696682737,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,71,0,9,0,80,0.0,0.8875,0.0,2,0,2,940,1,0,0,0,0,0,0,51150,1692925365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,74,0,6,3,80,0.0,0.925,0.0,4,1,11,342,1,0,0,0,0,0,0,51090,1693846255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,70,0,9,2,80,0.0125,0.875,0.0,2,0,5,185,1,0,0,0,0,0,0,34529,1697893864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,75,0,3,1,80,0.025,0.9375,0.0,3,1,4,585,1,0,0,0,0,0,0,45445,1694170784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,77,0,2,1,80,0.0125,0.9625,0.0,0,1,8,1765,1,0,0,0,0,0,0,23064,1699511181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,65,4,8,0,80,0.0875,0.8125,0.05,-17,12,2,911,1,2,0,0,0,0,1,53575,1695968520,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,68,4,2,0,80,0.125,0.85,0.05,-29,19,2,1444,1,2,0,0,0,0,1,48432,1692347034,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,73,0,7,2,80,0.0,0.9125,0.0,1,1,4,1059,1,0,0,0,0,0,0,4878,1692338542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,65,3,2,3,80,0.1625,0.8125,0.0375,-17,3,0,1092,1,2,0,1,0,0,1,4764,1690911406,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,78,0,2,1,80,0.0,0.975,0.0,2,0,8,1977,1,0,0,0,0,0,0,45665,1693447307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22,52,2,6,0,80,0.275,0.65,0.025,-26,11,1,1755,1,2,0,0,0,0,0,48218,1693271122,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,73,0,6,1,80,0.0125,0.9125,0.0,3,1,4,1731,1,0,0,0,0,0,0,26091,1694644838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,71,0,7,2,80,0.025,0.8875,0.0,0,1,6,1273,1,0,0,0,0,0,0,42511,1692976944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,76,0,3,0,80,0.0125,0.95,0.0,2,1,9,853,1,0,0,0,0,0,0,54467,1694824099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,62,1,8,1,80,0.125,0.775,0.0125,-14,13,1,539,1,1,0,1,0,0,0,18592,1693769938,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,71,0,9,2,80,0.0,0.8875,0.0,0,1,11,1529,1,0,0,0,0,0,0,42778,1697834692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,49,0,8,2,80,0.2875,0.6125,0.0,-30,10,1,706,1,2,0,1,1,0,0,2533,1699159019,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,72,0,8,1,80,0.0,0.9,0.0,3,0,2,951,1,0,0,0,0,0,0,15537,1697362465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,73,0,7,1,80,0.0,0.9125,0.0,3,0,13,693,1,0,0,0,0,0,0,27207,1692649104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,75,0,5,3,80,0.0,0.9375,0.0,4,1,6,738,1,0,0,0,0,0,0,18810,1694150972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18,53,1,9,2,80,0.225,0.6625,0.0125,-30,5,1,700,1,2,0,1,0,0,1,43535,1694863810,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,70,0,8,2,80,0.025,0.875,0.0,1,1,5,509,1,0,0,0,0,0,0,40877,1693323611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,75,0,5,2,80,0.0,0.9375,0.0,2,0,12,1837,1,0,0,0,0,0,0,38990,1696971818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,71,0,7,3,80,0.025,0.8875,0.0,4,1,3,1300,1,0,0,0,0,0,0,21091,1699068107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
