time_start,time_end,duration,src_ip,dest_ip,src_port,dest_port,protocol,flags,forwarding_status,source_type_of_service,ingress_packet_count,ingress_byte_count,label
2023-02-03 03:32:25,2023-04-30 00:20:34,1.251,126.88.69.16,232.119.158.120,14507,8761,ICMP,...A..,2,8,25,35250,2
2023-03-24 15:45:21,2023-08-10 12:52:54,2.516,22.170.250.100,93.130.219.149,3783,80,UDP,...AR.,2,40,1,1039,0
2023-03-20 04:56:48,2023-05-26 12:14:37,0.631,228.153.147.201,231.59.222.95,59534,443,UDP,.S....,2,24,1,717,0
2023-03-01 19:07:22,2023-07-24 09:35:52,0.203,105.137.77.72,18.16.76.175,17953,443,ICMP,...AR.,0,40,188,186496,1
2023-04-25 13:05:20,2023-06-13 05:43:31,8.791,74.23.130.129,224.108.81.55,5893,8080,TCP,...AP.,2,48,19,20159,0
2023-01-31 15:50:58,2023-07-19 08:11:11,5.467,154.61.193.96,203.88.199.111,30642,443,ICMP,......,1,0,10,1420,0
2023-06-06 22:37:51,2023-04-18 10:24:44,0.166,60.39.112.36,3.176.19.36,39429,8080,ICMP,.S....,0,8,44,49588,0
2023-08-13 20:55:06,2023-02-04 18:21:04,3.643,88.225.231.97,190.193.174.48,4219,443,UDP,......,0,40,20,18180,0
2023-04-21 08:01:55,2023-06-02 01:56:42,0.307,243.168.97.108,122.97.146.215,54339,80,UDP,...A..,1,40,26,7722,1
2023-07-03 11:57:37,2023-06-16 02:31:13,1.066,123.215.222.15,213.227.240.69,33363,443,TCP,......,1,8,20,7720,0
2023-04-01 12:12:44,2023-05-23 14:47:49,3.729,139.77.125.135,5.184.114.75,2892,80,TCP,...AP.,2,40,36,23904,0
2023-04-02 16:52:11,2023-02-02 01:35:19,0.962,1.149.168.91,73.142.39.199,16090,8080,ICMP,.S....,2,32,45,13275,0
2023-08-06 13:03:56,2023-05-28 06:31:37,5.4,96.25.39.186,222.76.90.74,11947,8080,UDP,.S....,1,16,43,32723,0
2023-05-27 21:13:05,2023-07-23 19:36:56,1.078,149.117.134.12,74.26.201.140,48971,29942,TCP,......,2,56,29,3915,2
2023-07-27 03:46:47,2023-03-04 10:54:45,0.405,52.253.85.183,235.129.12.77,40752,22,ICMP,...AP.,0,48,38,55708,1
2023-08-09 06:42:56,2023-04-17 20:51:45,1.402,167.222.24.60,109.228.151.101,2875,80,UDP,...A..,0,64,44,36080,0
2023-05-21 20:11:04,2023-03-12 03:11:17,1.032,208.106.156.146,211.5.42.206,15736,80,UDP,...AR.,2,56,26,33592,0
2023-07-30 04:05:29,2023-07-26 16:46:47,15.599,68.70.201.248,251.169.120.157,13195,80,UDP,...AP.,0,8,345,443325,1
2023-03-16 19:12:58,2023-04-22 18:19:34,4.037,237.56.226.180,16.109.212.136,38822,25,UDP,......,2,48,21,9534,0
2023-08-24 22:18:52,2023-07-08 14:44:13,4.377,206.74.22.55,145.165.126.122,13835,25,ICMP,...A..,0,8,32,3520,0
2023-05-16 19:39:35,2023-07-08 22:04:35,2.672,120.226.207.72,200.10.231.73,27707,22,UDP,.S....,2,8,72,95544,1
2023-01-21 01:27:10,2023-07-13 10:07:17,2.825,85.186.208.190,229.175.135.193,45120,8080,TCP,...A..,0,48,20,5900,0
2023-07-09 07:57:16,2023-06-12 04:31:17,1.494,3.179.228.88,172.145.60.115,13792,80,TCP,...A..,0,48,38,19646,0
2023-08-02 17:59:03,2023-06-12 07:25:07,2.935,46.158.57.225,226.223.251.69,60907,11301,ICMP,...AR.,0,0,42,29778,2
2023-07-20 07:51:02,2023-06-05 21:13:44,3.492,180.101.250.112,129.3.242.41,26595,443,UDP,F.....,1,40,25,26200,0
2023-05-17 07:55:34,2023-08-01 12:08:19,0.869,210.187.30.62,225.4.214.158,2520,53,TCP,...AR.,0,24,29,42311,0
2023-04-23 11:31:28,2023-06-25 21:02:57,15.869,25.245.118.6,159.114.123.66,25125,8080,ICMP,...AR.,2,16,39,34008,1
2023-07-18 16:41:16,2023-08-03 11:21:56,3.227,104.132.142.254,68.123.70.49,26714,443,TCP,.S....,1,24,24,19248,0
2023-07-22 14:52:26,2023-06-07 14:17:25,4.813,150.252.146.20,51.184.227.197,23591,53,ICMP,...A..,0,48,20,5380,0
2023-07-18 04:36:28,2023-02-27 10:24:45,1.609,197.189.251.199,73.84.22.178,45746,25,TCP,...AR.,2,24,24,34920,0
2023-06-17 14:38:32,2023-06-01 01:54:38,0.238,129.101.78.62,94.26.4.55,30630,80,TCP,...A..,2,40,46,60490,0
2023-04-05 19:56:49,2023-05-24 15:34:51,1.28,164.210.85.152,124.28.198.115,30141,443,ICMP,...AP.,1,16,167,206245,1
2023-08-05 03:30:44,2023-06-13 15:39:09,2.52,121.216.55.167,124.82.183.92,19518,443,UDP,.S....,2,40,29,29406,0
2023-01-13 08:26:19,2023-07-29 23:44:42,1.47,241.181.229.111,65.80.133.64,28364,80,TCP,...A..,2,32,16,12016,0
2023-04-14 11:06:29,2023-05-30 23:33:50,1.721,45.54.71.39,172.178.94.161,35417,3389,ICMP,...A..,0,24,193,88394,1
2023-06-08 03:06:35,2023-07-09 06:07:55,1.379,29.142.103.70,51.220.22.35,23201,443,TCP,......,0,24,28,19376,0
2023-07-27 05:34:03,2023-07-01 20:28:16,2.793,28.147.106.52,237.75.95.212,7628,12342,ICMP,.S....,2,8,9,4653,2
2023-05-04 11:30:41,2023-03-28 19:22:32,7.883,141.43.121.157,48.51.94.20,39044,8080,TCP,...AP.,1,0,357,346647,1
2023-02-06 06:47:19,2023-07-12 01:04:31,5.288,89.118.190.179,213.253.78.159,44253,80,ICMP,...A..,2,16,20,21660,0
2023-02-05 17:34:58,2023-06-12 02:26:36,0.685,82.250.27.203,221.8.150.147,24162,53,ICMP,...AP.,1,24,24,29112,0
2023-03-12 03:18:18,2023-07-01 08:32:55,1.864,91.136.250.59,192.51.96.198,16619,59666,ICMP,......,0,56,21,19488,2
2023-01-18 11:35:57,2023-02-15 03:49:22,0.341,107.96.124.41,96.211.27.113,53566,8080,ICMP,F.....,1,0,24,22224,0
2023-02-16 16:58:42,2023-06-29 16:34:32,1.873,71.206.41.187,120.46.248.193,10458,443,UDP,.S....,0,32,32,6752,0
2023-05-30 22:00:36,2023-02-01 22:38:52,2.463,185.117.201.108,217.251.44.253,52281,8080,UDP,...AR.,2,32,27,11205,0
2023-05-23 11:24:39,2023-06-15 05:24:59,1.154,249.248.9.245,37.29.31.31,30910,443,UDP,.S....,0,16,26,6604,0
2023-08-23 02:32:00,2023-06-07 16:37:58,1.893,246.164.212.36,124.108.207.114,15269,443,TCP,...AP.,1,0,153,209151,1
2023-01-30 19:30:17,2023-01-21 16:51:43,0.429,100.116.74.196,97.34.92.8,55619,8080,UDP,.S....,0,16,30,23070,0
2023-06-27 08:07:25,2023-07-07 05:58:26,0.893,254.75.110.57,244.240.149.64,14661,80,TCP,.S....,0,40,41,42927,0
2023-03-03 05:57:21,2023-04-05 04:46:05,0.097,41.127.34.244,149.241.89.161,35345,2465,UDP,...A..,0,40,46,17572,2
2023-05-10 22:44:15,2023-07-09 07:51:09,1.811,90.185.203.121,148.182.3.212,28639,443,TCP,F.....,1,56,14,2240,0
2023-08-06 05:42:34,2023-08-07 22:35:47,1.222,173.127.192.146,45.231.109.128,43766,443,ICMP,...AP.,0,0,9,8541,0
2023-01-18 22:40:09,2023-06-26 01:53:03,3.39,6.213.148.167,150.38.235.138,44078,80,TCP,...AP.,1,40,39,53937,0
2023-03-29 01:11:48,2023-08-11 19:30:25,3.837,124.166.180.216,122.206.49.76,2840,8080,UDP,...AP.,1,32,47,41407,0
2023-08-02 17:22:53,2023-05-08 01:55:51,3.938,178.145.134.111,166.191.234.156,7508,8080,UDP,...A..,0,0,45,41085,0
2023-06-22 13:08:38,2023-01-07 05:09:20,7.534,126.243.178.43,134.148.164.118,29678,8080,ICMP,...A..,2,32,156,136344,1
2023-04-09 00:35:20,2023-06-10 01:38:24,0.778,45.24.38.17,109.184.245.64,21678,80,TCP,...AP.,2,32,272,212704,1
2023-08-22 17:10:56,2023-03-26 10:54:36,1.712,224.126.167.26,9.216.183.48,6014,8080,TCP,...AP.,1,8,153,44982,1
2023-04-13 07:12:20,2023-04-22 12:27:01,2.076,208.205.109.210,183.225.117.142,9296,443,TCP,......,1,16,31,14818,0
2023-06-25 16:01:00,2023-05-10 00:47:14,1.215,52.240.131.84,227.217.44.30,55773,53,UDP,F.....,2,8,32,28832,0
2023-03-30 21:23:53,2023-05-26 11:21:55,2.739,8.159.135.149,250.70.209.169,27866,53,ICMP,.S....,0,32,37,5106,0
2023-05-08 08:16:41,2023-05-09 11:27:44,5.441,247.185.215.18,32.112.36.215,56395,8080,UDP,...AP.,2,40,21,30009,0
2023-01-30 17:28:09,2023-04-12 14:50:08,9.604,231.110.117.23,222.34.170.47,52090,445,TCP,...AP.,0,40,126,102186,1
2023-05-08 00:55:49,2023-08-06 23:15:11,0.637,24.85.4.146,212.97.169.100,50000,25,ICMP,.S....,1,56,29,3422,0
2023-04-09 17:44:13,2023-05-07 22:50:46,1.289,230.108.48.192,225.88.57.166,30112,445,UDP,.S....,0,64,455,305305,1
2023-03-22 10:40:52,2023-03-04 02:03:11,12.271,192.20.173.104,23.147.230.135,34380,80,TCP,...AR.,0,56,452,139668,1
2023-04-08 00:25:05,2023-06-30 22:17:46,0.053,58.173.160.84,170.36.246.168,26259,15029,TCP,...AP.,1,32,33,39270,2
2023-07-21 11:32:26,2023-04-06 03:51:01,3.548,30.128.122.180,181.240.124.235,60569,25,ICMP,...AP.,2,8,9,8469,0
2023-08-23 06:02:08,2023-01-11 15:34:12,0.257,108.51.97.237,131.226.254.157,39732,80,ICMP,......,0,0,40,11440,0
2023-08-06 02:15:39,2023-06-16 23:37:33,2.501,212.48.144.125,233.94.173.145,21859,443,UDP,F.....,2,16,13,9646,0
2023-03-25 18:54:35,2023-01-15 06:14:38,1.984,78.31.121.8,68.166.92.49,39188,2283,TCP,...AP.,2,0,49,68747,2
2023-01-27 10:34:55,2023-02-25 16:17:28,2.94,158.222.205.182,4.199.245.134,38915,52123,UDP,...AR.,2,16,42,22638,2
2023-03-15 14:18:53,2023-08-20 10:14:10,1.59,226.167.152.249,154.205.179.190,45146,8080,TCP,...A..,1,48,12,13752,0
2023-02-10 20:22:20,2023-08-15 10:57:38,0.685,247.251.34.89,101.38.236.93,53011,53,TCP,...AP.,1,8,47,43475,0
2023-06-27 02:12:17,2023-07-13 10:49:16,1.506,178.152.116.76,84.194.163.194,55934,9933,UDP,F.....,0,64,47,26179,2
2023-07-07 17:50:01,2023-03-20 20:18:54,0.45,48.62.53.242,157.234.220.64,3944,443,UDP,...AP.,1,8,10,3310,0
2023-05-11 19:50:20,2023-08-23 10:26:49,3.184,173.63.115.7,190.83.25.203,16072,80,TCP,......,1,24,48,42384,0
2023-04-02 00:21:54,2023-02-08 11:24:00,0.389,2.224.248.250,235.150.83.114,17722,8080,ICMP,...AP.,1,48,41,24600,0
2023-08-21 08:29:54,2023-07-01 02:49:46,4.619,92.208.51.13,93.135.99.132,16748,8080,ICMP,...AP.,0,16,455,603785,1
2023-02-11 04:37:03,2023-07-06 03:15:38,3.606,55.233.236.194,90.184.206.244,22215,80,TCP,...AP.,1,64,36,17640,0
2023-02-28 06:51:32,2023-07-05 21:19:26,1.025,243.60.19.206,91.32.247.107,56857,25,ICMP,...A..,2,32,41,39688,0
2023-03-17 19:47:42,2023-01-11 04:30:39,3.085,223.160.248.168,18.74.31.139,44111,50268,UDP,......,0,0,40,8160,2
2023-08-06 22:20:26,2023-08-23 09:40:15,2.837,96.209.196.134,95.95.165.213,5970,80,ICMP,...AP.,0,0,18,9846,0
2023-07-09 22:41:26,2023-06-23 13:19:04,0.104,160.22.35.67,24.143.239.130,24279,443,UDP,...AP.,2,0,43,7740,1
2023-03-21 07:37:24,2023-03-20 00:37:38,0.789,95.106.31.114,35.174.221.47,61015,25,ICMP,......,1,0,49,20286,0
2023-02-27 23:55:20,2023-05-02 14:11:34,0.001,97.96.48.124,38.249.145.27,56188,443,TCP,...AR.,0,0,7,9478,1
2023-05-14 17:48:35,2023-08-14 21:41:07,0.528,203.195.24.30,187.47.6.252,34281,443,ICMP,.S....,2,48,8,8664,0
2023-06-10 03:46:31,2023-05-10 11:10:04,2.319,15.221.254.104,93.14.92.160,38371,64228,TCP,.S....,2,64,13,11635,2
2023-07-30 11:15:33,2023-05-29 20:35:08,2.122,99.223.180.207,187.44.219.27,18097,8080,TCP,......,2,8,30,6150,0
2023-01-15 09:17:37,2023-01-07 23:59:34,0.522,60.228.76.227,234.185.45.19,12225,8080,UDP,.S....,2,64,31,15686,0
2023-06-07 19:13:19,2023-07-07 14:30:22,7.254,185.193.212.75,7.230.124.15,57323,445,TCP,F.....,1,56,224,80416,1
2023-07-22 14:53:57,2023-07-08 21:53:19,3.103,177.61.173.208,56.188.12.164,35075,80,ICMP,...AR.,0,56,22,9790,0
2023-03-11 21:03:03,2023-02-12 02:55:36,7.12,59.217.126.143,38.163.204.189,51613,22,ICMP,...A..,1,0,438,318426,1
2023-05-09 01:54:39,2023-07-18 16:35:31,2.272,204.225.110.161,210.104.107.252,8772,8080,TCP,...AP.,2,48,19,2755,0
2023-06-04 22:43:41,2023-07-18 02:48:09,3.958,216.61.154.105,159.236.3.75,15527,443,TCP,......,1,64,33,37785,1
2023-09-01 13:45:54,2023-02-27 08:15:19,0.147,202.122.120.128,218.71.163.51,57727,25,UDP,.S....,0,16,36,53100,0
2023-04-21 01:21:26,2023-06-05 13:01:31,4.541,57.4.159.1,7.43.243.250,28154,25,UDP,...AP.,1,40,32,16192,0
2023-02-14 00:35:24,2023-07-04 12:09:52,0.08,195.50.254.150,140.180.57.171,12488,53,TCP,...AR.,1,64,9,1062,0
2023-03-15 05:33:37,2023-07-03 01:46:21,7.016,88.88.146.51,2.163.185.205,10945,28568,UDP,...AP.,1,64,16,18672,2
2023-07-10 07:40:07,2023-04-29 01:49:00,6.716,84.25.81.138,93.21.174.112,53958,80,UDP,.S....,0,0,325,70200,1
2023-05-31 16:00:39,2023-07-19 14:16:54,1.765,75.175.235.252,59.108.158.233,21005,53,ICMP,F.....,0,16,41,28741,0
2023-03-24 08:24:51,2023-07-06 19:05:02,1.003,253.137.166.175,25.146.99.206,61085,80,UDP,...AR.,0,0,8,2160,0
2023-06-06 05:49:47,2023-05-30 21:33:12,9.316,98.221.62.28,90.62.212.216,36807,443,UDP,...AP.,0,8,28,23520,0
2023-01-15 02:32:57,2023-06-10 08:45:21,2.142,117.91.191.82,110.75.30.61,35352,8080,UDP,...AR.,2,56,5,7305,0
2023-05-26 07:31:54,2023-03-20 21:17:59,12.445,188.215.149.18,15.76.48.73,30871,3389,UDP,...AP.,2,0,447,265518,1
2023-06-09 13:50:31,2023-05-29 14:08:19,2.316,243.233.149.122,107.31.96.214,61428,80,TCP,...A..,1,32,47,55883,0
2023-05-24 07:08:47,2023-01-14 19:13:14,1.902,109.136.160.107,148.216.212.38,7338,22,TCP,...A..,2,32,424,152216,1
2023-05-02 22:12:58,2023-05-27 21:59:42,0.541,205.63.171.164,94.214.107.86,36885,53,TCP,.S....,2,64,25,17625,0
2023-07-08 04:18:59,2023-02-25 07:36:00,6.471,129.250.225.66,151.224.175.28,51915,445,UDP,...AR.,1,64,65,18265,1
2023-03-21 05:28:23,2023-05-29 02:54:42,0.163,148.152.208.27,117.230.68.189,23193,53,TCP,.S....,2,64,15,16590,0
2023-07-10 22:13:00,2023-01-10 19:01:36,2.557,27.68.163.175,22.198.104.156,14739,25,ICMP,.S....,1,8,4,4692,0
2023-04-29 00:17:01,2023-02-02 04:41:43,1.458,50.145.119.32,107.129.91.224,41412,443,TCP,...AR.,1,64,39,46917,0
2023-08-23 03:12:07,2023-09-01 00:42:30,1.196,222.3.188.227,27.174.7.198,2841,53,ICMP,...A..,1,48,4,5116,0
2023-06-20 13:45:07,2023-02-14 06:21:38,1.898,237.145.223.132,202.230.150.201,13729,443,TCP,...AP.,1,16,49,37926,0
2023-08-04 00:05:07,2023-05-24 00:41:57,2.086,82.214.96.25,160.46.202.123,16956,10397,TCP,.S....,0,0,49,15582,2
2023-04-23 13:57:52,2023-08-04 22:32:41,6.498,94.202.199.3,92.28.182.31,37482,443,ICMP,......,1,40,314,46472,1
2023-05-03 08:24:37,2023-08-07 21:11:09,3.968,98.68.36.5,71.85.167.146,31928,53,ICMP,.S....,2,64,6,3480,0
2023-05-09 15:28:53,2023-07-30 12:54:03,0.488,214.184.234.204,95.246.241.11,63222,443,ICMP,F.....,2,56,22,5874,0
2023-01-22 03:10:25,2023-05-07 14:45:47,3.871,134.107.105.184,206.125.213.29,53011,53,UDP,...A..,2,48,37,15466,0
2023-01-26 17:13:11,2023-07-17 03:14:57,0.16,84.155.37.150,82.120.38.37,61640,25,ICMP,.S....,1,64,46,51336,0
2023-05-06 03:23:22,2023-05-28 12:50:17,0.471,206.47.104.195,32.173.92.144,60245,25,ICMP,...AP.,2,0,39,42627,0
2023-03-22 14:58:50,2023-04-09 04:15:58,1.229,226.213.164.196,83.199.242.42,13256,443,UDP,.S....,0,32,36,8856,0
2023-01-20 20:38:25,2023-01-23 17:03:35,0.09,86.242.74.239,107.233.89.191,10674,443,ICMP,...AP.,2,32,21,14763,0
2023-03-25 09:53:45,2023-06-01 07:18:20,0.112,158.55.58.59,234.80.181.225,7131,53,ICMP,.S....,2,64,26,12584,0
2023-01-24 03:07:02,2023-08-15 06:37:20,1.1,250.208.35.6,68.204.167.200,18674,59398,UDP,F.....,2,32,25,28425,2
2023-08-12 03:30:02,2023-08-23 11:34:41,1.217,183.240.254.24,22.74.252.106,38696,61320,ICMP,...AR.,1,8,7,2716,2
2023-08-28 18:23:44,2023-07-26 20:13:16,3.095,138.77.32.68,202.222.254.218,8116,25,TCP,...AR.,0,16,34,49266,0
2023-07-18 21:49:27,2023-07-04 18:44:10,3.031,70.24.22.203,66.60.187.47,57308,445,TCP,F.....,0,48,251,143070,1
2023-07-20 19:27:05,2023-03-18 15:00:58,15.72,69.73.68.122,136.251.60.145,44209,443,UDP,...AR.,1,0,308,286748,1
2023-08-02 13:15:31,2023-05-22 14:09:37,4.17,156.236.65.214,140.53.250.82,12104,25,UDP,F.....,1,48,7,10038,0
2023-05-15 21:15:40,2023-04-19 21:50:52,3.385,184.99.222.119,15.120.76.121,60864,443,TCP,...A..,1,0,48,17424,0
2023-05-21 22:09:26,2023-05-28 05:25:47,0.799,124.147.244.57,158.149.243.109,12697,443,UDP,F.....,0,48,12,9492,0
2023-07-18 11:19:18,2023-08-22 18:40:42,0.975,165.67.197.25,177.205.82.240,63065,25,ICMP,......,0,40,22,21736,0
2023-01-27 09:45:40,2023-08-24 05:59:42,0.737,47.22.135.72,81.140.244.221,7805,25,UDP,...A..,1,64,24,13344,0
2023-07-18 05:47:01,2023-03-28 09:58:33,2.53,91.164.250.43,32.217.130.67,38262,443,TCP,...AP.,2,24,5,4805,0
2023-05-12 05:11:35,2023-04-30 02:42:36,2.576,95.208.5.199,218.236.173.174,4746,8080,ICMP,...A..,2,40,12,11664,1
2023-06-05 10:27:29,2023-08-12 01:29:19,2.513,136.25.80.203,95.214.195.200,44152,443,TCP,...AP.,2,64,21,24213,0
2023-07-31 18:26:06,2023-06-18 02:16:41,4.258,12.220.111.254,103.92.186.177,20623,65350,ICMP,.S....,0,16,40,23600,2
2023-01-10 03:19:46,2023-04-13 12:36:27,4.593,195.235.242.33,127.164.174.233,57887,46567,TCP,F.....,1,0,30,18660,2
2023-02-10 17:12:25,2023-06-12 22:16:52,0.582,119.21.121.237,2.76.23.54,55317,80,UDP,...AP.,2,64,5,6585,0
2023-08-11 07:26:37,2023-05-21 13:39:36,0.188,189.84.121.216,155.14.241.111,62535,8080,TCP,.S....,0,24,10,11690,0
2023-03-05 08:35:51,2023-02-22 00:13:24,0.853,202.34.201.209,191.77.185.95,28628,8080,ICMP,F.....,1,64,45,41355,0
2023-08-23 01:50:25,2023-04-07 11:23:23,3.32,95.252.90.6,188.215.182.235,55694,53,UDP,...A..,0,32,44,38324,0
2023-06-29 06:26:24,2023-06-11 05:32:19,3.223,253.168.39.105,21.5.2.120,5400,2644,UDP,.S....,1,40,2,2284,2
2023-07-27 09:30:15,2023-06-03 20:20:21,0.612,240.90.104.137,9.176.67.128,34692,53,ICMP,.S....,0,56,6,5910,0
2023-06-09 10:16:24,2023-08-17 17:58:05,17.275,193.116.181.188,98.133.7.98,15194,28100,UDP,...AR.,1,8,45,25110,2
2023-01-10 06:19:59,2023-05-15 21:23:30,5.061,13.159.210.228,130.60.60.53,35689,3389,ICMP,.S....,2,0,345,106605,1
2023-01-16 13:53:12,2023-08-30 14:00:09,9.192,48.245.169.236,138.135.128.237,41912,53,ICMP,.S....,1,8,21,21105,0
2023-02-19 03:37:41,2023-07-14 08:08:19,2.082,125.22.228.241,214.251.144.172,48248,443,ICMP,.S....,1,24,2,152,0
2023-08-21 08:09:52,2023-03-28 00:09:40,4.831,186.48.124.126,64.239.125.210,52749,80,UDP,...AP.,1,16,1,225,0
2023-05-05 07:04:49,2023-05-17 02:35:08,2.773,90.78.50.121,243.27.10.25,34222,80,ICMP,...AR.,1,48,16,11648,0
2023-02-10 22:07:01,2023-04-03 13:31:49,4.241,251.178.109.193,143.159.92.240,17911,8080,UDP,F.....,2,40,25,4500,0
2023-02-24 17:46:29,2023-07-02 03:49:05,4.625,120.232.104.36,173.127.11.32,32756,443,ICMP,F.....,1,64,42,46116,0
2023-07-13 22:52:17,2023-05-11 19:33:35,1.168,170.96.146.67,230.19.229.20,65274,20520,ICMP,.S....,1,48,32,19456,2
2023-08-26 09:08:30,2023-04-28 11:19:31,2.541,107.148.143.35,127.64.3.95,18326,53,TCP,...AR.,0,16,48,3168,0
2023-01-14 05:56:05,2023-03-03 12:45:13,0.619,188.172.159.158,110.116.43.237,43278,8080,ICMP,...AP.,0,8,333,77589,1
2023-08-14 19:24:24,2023-04-12 00:28:59,2.987,194.184.83.78,7.218.71.172,45266,53,ICMP,F.....,2,0,46,58420,0
2023-05-23 11:50:57,2023-01-09 00:40:37,2.305,244.194.107.247,70.227.103.23,1183,8080,ICMP,...AR.,0,64,20,2460,0
2023-01-18 12:54:43,2023-03-12 03:15:19,5.774,236.19.46.38,25.90.254.6,61270,25,TCP,......,0,48,29,9425,0
2023-08-06 20:52:39,2023-01-24 01:51:23,6.492,148.163.180.183,112.171.96.96,46696,8080,ICMP,......,1,40,161,100303,1
2023-01-10 16:33:11,2023-03-14 03:57:44,3.192,10.17.13.223,142.14.166.164,10372,53,UDP,...A..,2,32,24,24336,0
2023-08-30 02:48:21,2023-08-18 03:00:23,5.163,136.13.152.121,199.204.167.167,45609,53,UDP,...A..,0,48,31,29481,0
2023-08-12 20:29:11,2023-03-01 18:22:41,2.512,118.71.83.170,50.112.189.120,48430,8080,UDP,F.....,2,8,34,45220,0
2023-02-01 01:51:53,2023-06-26 02:27:10,3.183,58.18.216.196,253.170.222.31,58432,25,TCP,...A..,0,24,49,55811,0
2023-03-05 14:18:52,2023-08-19 14:54:31,0.39,52.141.8.216,105.91.56.130,17254,80,ICMP,...AP.,2,16,233,92268,1
2023-08-20 01:17:40,2023-02-26 09:21:21,0.845,98.31.185.225,104.198.114.165,65311,10427,ICMP,...AP.,2,16,18,13950,2
2023-01-30 02:49:21,2023-04-26 09:23:59,0.113,101.137.81.118,150.242.79.23,57052,80,UDP,...AP.,2,64,11,2717,0
2023-05-17 06:13:03,2023-06-20 07:38:10,3.569,141.119.190.164,193.154.200.226,53525,443,ICMP,...AR.,1,0,35,32410,0
2023-05-23 14:51:04,2023-06-06 08:56:25,0.677,199.26.163.111,94.27.171.48,35872,80,ICMP,.S....,0,64,1,961,0
2023-01-19 11:11:12,2023-02-17 14:18:12,0.329,198.94.180.250,146.7.134.21,61792,53,UDP,F.....,2,16,49,27293,0
2023-01-06 05:06:46,2023-06-16 11:12:57,0.441,35.253.155.98,48.155.123.219,36730,50156,TCP,...AR.,2,56,16,18256,2
2023-05-26 16:36:39,2023-01-14 09:30:06,0.05,207.139.149.160,192.238.133.157,53973,25,ICMP,...AP.,2,0,46,31556,0
2023-05-05 02:43:50,2023-06-30 02:05:24,1.187,86.121.18.229,175.64.12.217,1115,53,UDP,......,2,8,31,20987,0
2023-07-20 11:33:16,2023-02-07 15:56:17,2.231,33.92.179.198,177.178.97.237,15823,53,TCP,F.....,1,32,23,27646,0
2023-01-22 07:27:40,2023-08-18 21:49:41,0.192,206.188.229.89,71.170.241.240,26796,80,UDP,.S....,2,40,28,8120,0
2023-07-25 13:50:08,2023-07-02 14:26:43,1.768,119.228.213.99,144.96.144.109,55860,53,ICMP,...A..,0,64,30,17160,0
2023-08-23 21:18:27,2023-08-10 23:44:31,0.14,74.231.2.120,218.185.220.127,7172,80,TCP,......,0,32,46,6256,0
2023-07-02 00:22:17,2023-08-02 05:14:06,3.413,121.214.189.44,184.33.134.222,41014,53,TCP,...AR.,2,40,31,41137,0
2023-06-20 06:39:25,2023-06-04 22:35:44,2.626,86.112.213.56,135.166.76.51,39528,80,UDP,F.....,0,40,7,4676,0
2023-01-10 16:51:36,2023-04-16 07:42:20,2.334,134.250.139.25,92.51.120.60,6229,25,TCP,...AP.,0,0,38,17708,0
2023-06-10 06:06:49,2023-03-02 05:48:59,0.475,247.69.33.198,122.164.204.89,5480,80,TCP,...A..,2,32,18,17784,0
2023-02-01 15:49:01,2023-03-25 02:56:13,3.666,74.192.205.185,129.15.5.248,33398,25,ICMP,......,1,16,5,2935,0
2023-05-25 16:18:45,2023-05-15 02:50:40,6.813,52.68.132.63,166.13.92.139,29350,8080,UDP,...A..,1,48,8,4344,0
2023-04-03 09:36:03,2023-07-26 06:23:45,0.142,221.72.199.176,51.48.250.227,17616,8080,UDP,F.....,0,40,15,8955,0
2023-08-08 17:27:18,2023-03-30 08:45:00,0.413,124.17.95.5,62.220.183.245,62723,25,TCP,...A..,2,56,32,14144,0
2023-08-03 13:59:28,2023-01-17 07:23:11,0.112,93.36.133.152,164.203.191.241,30028,53,TCP,......,0,40,23,3243,0
2023-02-08 20:58:16,2023-03-15 12:56:15,12.638,66.75.166.85,135.33.26.188,17180,3389,UDP,......,0,48,290,149640,1
2023-07-15 07:04:02,2023-04-17 06:42:25,0.074,57.122.137.135,175.121.198.151,59502,25,TCP,.S....,2,0,16,6384,0
2023-06-19 19:47:30,2023-02-24 02:03:33,2.443,87.183.139.217,236.223.66.150,7032,53,TCP,...AP.,1,56,7,637,0
2023-01-19 15:43:43,2023-08-14 23:44:33,1.937,65.149.22.89,250.239.171.226,36746,5576,ICMP,.S....,1,24,42,11424,2
2023-06-11 08:36:35,2023-07-16 17:17:33,10.036,140.200.220.208,173.2.83.76,16139,3389,ICMP,...A..,2,8,97,96127,1
2023-06-11 23:37:00,2023-02-23 12:18:37,4.001,196.95.113.147,163.127.102.129,43161,3389,UDP,...AR.,2,16,70,92540,1
2023-01-17 04:11:32,2023-03-29 01:42:05,0.674,194.197.254.84,89.7.73.72,30252,25,UDP,F.....,2,48,47,3337,0
2023-08-26 17:33:59,2023-04-20 13:39:56,1.829,120.232.130.21,228.121.38.219,43374,53,UDP,...AP.,0,56,25,16100,0
2023-05-28 17:47:38,2023-03-19 07:54:55,0.358,129.69.117.11,176.191.178.178,3435,25,ICMP,...A..,1,40,31,15221,0
2023-04-06 13:46:35,2023-01-12 04:27:34,4.247,38.10.95.159,231.235.209.6,53354,53,TCP,...AR.,2,56,48,48864,0
2023-02-23 03:01:20,2023-02-08 16:44:54,0.879,21.168.123.100,62.97.42.228,34218,80,ICMP,F.....,1,24,8,8760,0
